id,网点代码,代码,件量,start,end
1,571AG,FC5712850,8,0,150
1,571KA,FC5712849,13,0,150
1,571LD,FC5712846,4,0,150
1,571CK,FC5712845,12,0,150
1,571HJ,FC5712844,2,0,150
1,571HC,FC5712843,8,0,150
1,571QD,FC5712842,7,0,150
1,571CL,FC5712841,3,0,150
1,571CL,FC5712840,2,0,150
1,571K,FC5712839,12,0,150
1,571FP,FC5712838,20,0,150
1,571QE,FC5712837,6,0,150
1,571CL,FC5712836,3,0,150
1,571CC,FC5712835,6,0,150
1,571AC,FC5712834,5,0,150
1,571B,FC5712833,20,0,150
1,571AF,FC5712832,23,0,150
1,571CK,FC5712831,6,0,150
1,571CK,FC5712830,9,0,150
1,571AJ,FC5712827,14,0,150
1,571FM,FC5712823,18,0,150
1,571BM,FC5712822,24,0,150
1,571HJ,FC5712821,2,0,150
1,571HN,FC5712820,7,0,150
1,571HB,FC5712818,12,0,150
1,571FA,FC5712817,5,0,150
1,571FA,FC5712816,6,0,150
1,571AG,FC5712815,8,0,150
1,571FM,FC5712814,28,0,150
1,571FM,FC5712813,28,0,150
1,571FN,FC5712811,15,0,150
1,571KL,FC5712810,13,0,150
1,571AJ,FC5712809,9,0,150
1,571AJ,FC5712808,12,0,150
1,571QD,FC5712807,9,0,150
1,571HC,FC5712806,11,0,150
1,571KB,FC5712805,23,0,150
1,571BM,FC5712802,32,0,150
1,571BM,FC5712801,38,0,150
1,571B,FC5712800,29,0,150
1,571CD,FC5712799,5,0,150
1,571AD,FC5712798,6,0,150
1,571AD,FC5712797,7,0,150
1,571FA,FC5712796,3,0,150
1,571PG,FC5712795,11,0,150
1,571HJ,FC5712794,2,0,150
1,571HJ,FC5712793,3,0,150
1,571PF,FC5712792,7,0,150
1,571PF,FC5712791,8,0,150
1,571AC,FC5712789,8,0,150
1,571AC,FC5712788,8,0,150
1,571QA,FC5712786,9,0,150
1,571CK,FC5712785,7,0,150
1,571CK,FC5712784,7,0,150
1,571PF,FC5712783,6,0,150
1,571D,FC5712782,8,0,150
1,571AE,FC5712780,4,0,150
1,571PD,FC5712779,7,0,150
1,571NC,FC5712778,15,0,150
1,571NC,FC5712777,15,0,150
1,571JB,FC5712776,18,0,150
1,571PG,FC5712775,11,0,150
1,571PG,FC5712774,11,0,150
1,571KA,FC5712773,7,0,150
1,571AC,FC5712772,8,0,150
1,571CD,FC5712771,6,0,150
1,571FC,FC5712769,5,0,150
1,571AA,FC5712768,7,0,150
1,571AA,FC5712767,8,0,150
1,571CC,FC5712766,2,0,150
1,571AF,FC5712765,16,0,150
1,571AD,FC5712763,7,0,150
1,571AD,FC5712762,11,0,150
1,571AD,FC5712761,7,0,150
1,571AD,FC5712760,7,0,150
1,571AD,FC5712759,7,0,150
1,571AD,FC5712758,9,0,150
1,571AD,FC5712757,7,0,150
1,571P,FC5712756,7,0,150
1,571BM,FC5712755,26,0,150
1,571KA,FC5712754,7,0,150
1,571EA,FC5712752,34,0,150
1,571AQ,FC5712751,4,0,150
1,571AQ,FC5712750,3,0,150
1,571AQ,FC5712749,4,0,150
1,571QD,FC5712748,7,0,150
1,571QD,FC5712747,7,0,150
1,571FP,FC5712746,16,0,150
1,571FB,FC5712744,7,0,150
1,571FB,FC5712743,10,0,150
1,571FB,FC5712742,8,0,150
1,571KT,FC5712741,11,0,150
1,571KT,FC5712740,11,0,150
1,571KT,FC5712739,6,0,150
1,571PC,FC5712738,20,0,150
1,571QA,FC5712737,4,0,150
1,571K,FC5712735,12,0,150
1,571K,FC5712734,8,0,150
1,571K,FC5712733,8,0,150
1,571AA,FC5712731,12,0,150
1,571AA,FC5712730,10,0,150
1,571NC,FC5712727,11,0,150
1,571FF,FC5712726,6,0,150
1,571HJ,FC5712725,3,0,150
1,571HJ,FC5712724,3,0,150
1,571PB,FC5712723,18,0,150
1,571PC,FC5712722,20,0,150
1,571AQ,FC5712719,3,0,150
1,571QE,FC5712718,4,0,150
1,571D,FC5712717,8,0,150
1,571AF,FC5712715,16,0,150
1,571FP,FC5712709,13,0,150
1,571JB,FC5712708,18,0,150
1,571FF,FC5712707,5,0,150
1,571PF,FC5712701,6,0,150
1,571HJ,FC5712700,3,0,150
1,571CK,FC5712699,7,0,150
1,571B,FC5712698,15,0,150
1,571CK,FC5712697,6,0,150
1,571CK,FC5712696,6,0,150
1,571K,FC5712695,8,0,150
1,571K,FC5712694,8,0,150
1,571K,FC5712693,8,0,150
1,571KM,FC5712690,54,0,150
1,571PC,FC5712689,20,0,150
1,571PC,FC5712688,20,0,150
1,571FX,FC5712687,23,0,150
1,571FX,FC5712686,23,0,150
1,571FC,FC5712683,2,0,150
1,571FP,FC5712682,16,0,150
1,571FP,FC5712681,13,0,150
1,571CL,FC5712680,3,0,150
1,571PB,FC5712679,29,0,150
1,571PG,FC5712678,7,0,150
1,571PG,FC5712677,7,0,150
1,571QF,FC5712676,13,0,150
1,571DJ,FC5712670,10,0,150
1,571CL,FC5712669,2,0,150
1,571FM,FC5712666,15,0,150
1,571FM,FC5712665,22,0,150
1,571LD,FC5712663,3,0,150
1,571LD,FC5712662,3,0,150
1,571TM,FC5712661,4,0,150
1,571FA,FC5712660,3,0,150
1,571B,FC5712659,23,0,150
1,571B,FC5712658,23,0,150
1,571HB,FC5712657,17,0,150
1,571KA,FC5712655,7,0,150
1,571D,FC5712654,9,0,150
1,571AE,FC5712653,5,0,150
1,571D,FC5712652,14,0,150
1,571AF,FC5712650,16,0,150
1,571CL,FC5712649,5,0,150
1,571HJ,FC5712648,3,0,150
1,571FF,FC5712647,3,0,150
1,571FF,FC5712646,5,0,150
1,571J,FC5712645,20,0,150
1,571DA,FC5712644,3,0,150
1,571DA,FC5712643,2,0,150
1,571PF,FC5712642,6,0,150
1,571AG,FC5712641,5,0,150
1,571DA,FC5712640,2,0,150
1,571DA,FC5712639,3,0,150
1,571PD,FC5712637,7,0,150
1,571FF,FC5712636,7,0,150
1,571CL,FC5712635,5,0,150
1,571QE,FC5712634,6,0,150
1,571AD,FC5712633,7,0,150
1,571QC,FC5712631,5,0,150
1,571PC,FC5712630,16,0,150
1,571AD,FC5712629,6,0,150
1,571FA,FC5712628,3,0,150
1,571AD,FC5712627,11,0,150
1,571PG,FC5712626,11,0,150
1,571CL,FC5712625,2,0,150
1,571CL,FC5712624,2,0,150
1,571AC,FC5712623,5,0,150
1,571AD,FC5712622,7,0,150
1,571JB,FC5712621,14,0,150
1,571KL,FC5712620,13,0,150
1,571D,FC5712618,16,0,150
1,571D,FC5712613,14,0,150
1,571PF,FC5712611,6,0,150
1,571QA,FC5712610,8,0,150
1,571FM,FC5712609,22,0,150
1,571AG,FC5712608,8,0,150
1,571D,FC5712605,9,0,150
1,571QD,FC5712604,9,0,150
1,571D,FC5712603,14,0,150
1,571QE,FC5712600,4,0,150
1,571HN,FC5712599,9,0,150
1,571HN,FC5712598,9,0,150
1,571CC,FC5712597,6,0,150
1,571NF,FC5712596,9,0,150
1,571NF,FC5712595,9,0,150
1,571DA,FC5712594,3,0,150
1,571FF,FC5712592,8,0,150
1,571EA,FC5712590,18,0,150
1,571QC,FC5712588,7,0,150
1,571QC,FC5712587,10,0,150
1,571QC,FC5712586,5,0,150
1,571QC,FC5712585,5,0,150
1,571QC,FC5712584,7,0,150
1,571QC,FC5712583,5,0,150
1,571QC,FC5712582,7,0,150
1,571QC,FC5712581,5,0,150
1,571QC,FC5712580,7,0,150
1,571QF,FC5712578,25,0,150
1,571QD,FC5712577,7,0,150
1,571KL,FC5712576,13,0,150
1,571KL,FC5712575,13,0,150
1,571QF,FC5712574,24,0,150
1,571DB,FC5712573,10,0,150
1,571DA,FC5712570,2,0,150
1,571HB,FC5712569,12,0,150
1,571DA,FC5712568,3,0,150
1,571DA,FC5712567,3,0,150
1,571AC,FC5712566,8,0,150
1,571AC,FC5712565,8,0,150
1,571AC,FC5712564,8,0,150
1,571AF,FC5712558,12,0,150
1,571FC,FC5712552,3,0,150
1,571KF,FC5712551,6,0,150
1,571DC,FC5712550,21,0,150
1,571QA,FC5712547,4,0,150
1,571BM,FC5712546,20,0,150
1,571QF,FC5712545,10,0,150
1,571PD,FC5712541,9,0,150
1,571CL,FC5712538,2,0,150
1,571CL,FC5712537,3,0,150
1,571KF,FC5712536,4,0,150
1,571KF,FC5712535,4,0,150
1,571CL,FC5712534,3,0,150
1,571CL,FC5712533,2,0,150
1,571KF,FC5712532,5,0,150
1,571JB,FC5712531,34,0,150
1,571AQ,FC5712530,3,0,150
1,571PH,FC5712528,31,0,150
1,571KF,FC5712527,3,0,150
1,571KJ,FC5712526,38,0,150
1,571QE,FC5712525,5,0,150
1,571QE,FC5712524,5,0,150
1,571QE,FC5712523,4,0,150
1,571QE,FC5712522,5,0,150
1,571QA,FC5712521,8,0,150
1,571D,FC5712520,11,0,150
1,571AF,FC5712519,16,0,150
1,571AA,FC5712518,8,0,150
1,571QE,FC5712517,5,0,150
1,571KL,FC5712514,16,0,150
1,571FH,FC5712513,5,0,150
1,571FF,FC5712512,5,0,150
1,571HB,FC5712511,12,0,150
1,571HB,FC5712510,12,0,150
1,571HB,FC5712508,12,0,150
1,571FN,FC5712507,19,0,150
1,571FC,FC5712506,3,0,150
1,571TM,FC5712504,11,0,150
1,571FN,FC5712502,15,0,150
1,571HJ,FC5712501,3,0,150
1,571HJ,FC5712500,3,0,150
1,571CL,FC5712499,3,0,150
1,571AQ,FC5712498,5,0,150
1,571CC,FC5712497,3,0,150
1,571FF,FC5712496,8,0,150
1,571CK,FC5712495,6,0,150
1,571D,FC5712494,9,0,150
1,571KJ,FC5712493,38,0,150
1,571NC,FC5712492,7,0,150
1,571NC,FC5712491,7,0,150
1,571J,FC5712488,16,0,150
1,571QD,FC5712487,9,0,150
1,571CL,FC5712486,2,0,150
1,571PF,FC5712485,4,0,150
1,571DC,FC5712478,14,0,150
1,571DC,FC5712477,18,0,150
1,571PG,FC5712476,9,0,150
1,571TD,FC5712474,16,0,150
1,571DJ,FC5712473,7,0,150
1,571HN,FC5712471,7,0,150
1,571HN,FC5712470,7,0,150
1,571AD,FC5712468,9,0,150
1,571AA,FC5712466,7,0,150
1,571PF,FC5712465,8,0,150
1,571PF,FC5712464,8,0,150
1,571DA,FC5712463,3,0,150
1,571DA,FC5712462,3,0,150
1,571AF,FC5712461,11,0,150
1,571AC,FC5712453,4,0,150
1,571AJ,FC5712452,12,0,150
1,571AJ,FC5712451,12,0,150
1,571QE,FC5712450,4,0,150
1,571QC,FC5712449,8,0,150
1,571QC,FC5712448,8,0,150
1,571FC,FC5712447,5,0,150
1,571FB,FC5712446,12,0,150
1,571DB,FC5712445,13,0,150
1,571FA,FC5712443,4,0,150
1,571K,FC5712442,6,0,150
1,571AQ,FC5712440,4,0,150
1,571NC,FC5712439,13,0,150
1,571HN,FC5712438,9,0,150
1,571AF,FC5712436,23,0,150
1,571D,FC5712435,11,0,150
1,571HN,FC5712434,5,0,150
1,571AJ,FC5712432,9,0,150
1,571AJ,FC5712431,9,0,150
1,571AJ,FC5712430,9,0,150
1,571QC,FC5712429,3,0,150
1,571DA,FC5712428,2,0,150
1,571E,FC5712427,16,0,150
1,571FH,FC5712426,3,0,150
1,571TM,FC5712425,6,0,150
1,571TM,FC5712424,6,0,150
1,571HN,FC5712423,5,0,150
1,571AC,FC5712420,4,0,150
1,571KL,FC5712419,13,0,150
1,571KL,FC5712418,9,0,150
1,571NC,FC5712417,9,0,150
1,571QD,FC5712416,7,0,150
1,571TM,FC5712415,6,0,150
1,571HC,FC5712414,7,0,150
1,571AJ,FC5712413,7,0,150
1,571CD,FC5712412,6,0,150
1,571AJ,FC5712411,9,0,150
1,571FL,FC5712407,13,0,150
1,571QD,FC5712404,11,0,150
1,571FB,FC5712403,12,0,150
1,571FB,FC5712402,12,0,150
1,571FB,FC5712401,13,0,150
1,571K,FC5712400,5,0,150
1,571KF,FC5712398,4,0,150
1,571E,FC5712397,12,0,150
1,571QF,FC5712396,10,0,150
1,571HN,FC5712394,10,0,150
1,571BM,FC5712392,32,0,150
1,571QD,FC5712384,7,0,150
1,571AA,FC5712383,8,0,150
1,571PF,FC5712382,9,0,150
1,571QD,FC5712381,7,0,150
1,571HK,FC5712380,8,0,150
1,571HK,FC5712379,8,0,150
1,571FF,FC5712377,4,0,150
1,571AG,FC5712370,5,0,150
1,571PG,FC5712369,9,0,150
1,571PB,FC5712367,26,0,150
1,571PB,FC5712366,37,0,150
1,571CC,FC5712365,3,0,150
1,571TM,FC5712364,8,0,150
1,571FC,FC5712363,3,0,150
1,571KB,FC5712361,32,0,150
1,571KB,FC5712360,32,0,150
1,571FM,FC5712359,18,0,150
1,571QE,FC5712358,3,0,150
1,571QC,FC5712355,8,0,150
1,571AE,FC5712354,6,0,150
1,571CD,FC5712353,8,0,150
1,571CS,FC5712352,16,0,150
1,571AA,FC5712351,8,0,150
1,571HC,FC5712350,11,0,150
1,571HC,FC5712349,11,0,150
1,571HC,FC5712348,11,0,150
1,571QE,FC5712347,6,0,150
1,571QE,FC5712346,5,0,150
1,571QE,FC5712345,6,0,150
1,571QE,FC5712344,7,0,150
1,571BM,FC5712343,20,0,150
1,571KA,FC5712342,14,0,150
1,571KA,FC5712341,14,0,150
1,571KF,FC5712340,4,0,150
1,571KF,FC5712338,6,0,150
1,571FN,FC5712337,12,0,150
1,571HK,FC5712335,6,0,150
1,571AA,FC5712333,16,0,150
1,571DA,FC5712332,2,0,150
1,571FC,FC5712331,5,0,150
1,571FF,FC5712326,6,0,150
1,571FF,FC5712325,5,0,150
1,571HB,FC5712324,22,0,150
1,571HB,FC5712323,22,0,150
1,571HN,FC5712316,5,0,150
1,571K,FC5712315,6,0,150
1,571AE,FC5712312,4,0,150
1,571AG,FC5712311,4,0,150
1,571HN,FC5712310,5,0,150
1,571PG,FC5712309,5,0,150
1,571FH,FC5712308,5,0,150
1,571FH,FC5712307,2,0,150
1,571AD,FC5712304,7,0,150
1,571D,FC5712303,9,0,150
1,571QF,FC5712300,25,0,150
1,571CC,FC5712299,3,0,150
1,571K,FC5712298,6,0,150
1,571K,FC5712297,9,0,150
1,571CL,FC5712296,2,0,150
1,571LD,FC5712295,2,0,150
1,571DA,FC5712294,2,0,150
1,571DJ,FC5712292,5,0,150
1,571PD,FC5712291,7,0,150
1,571PD,FC5712290,6,0,150
1,571LD,FC5712289,4,0,150
1,571FC,FC5712288,5,0,150
1,571LD,FC5712287,3,0,150
1,571LD,FC5712286,4,0,150
1,571LD,FC5712285,3,0,150
1,571FC,FC5712284,2,0,150
1,571KT,FC5712283,6,0,150
1,571KT,FC5712282,6,0,150
1,571KA,FC5712280,7,0,150
1,571KA,FC5712279,9,0,150
1,571KA,FC5712278,7,0,150
1,571CL,FC5712276,4,0,150
1,571CL,FC5712275,4,0,150
1,571K,FC5712274,5,0,150
1,571CL,FC5712271,2,0,150
1,571QE,FC5712269,4,0,150
1,571PG,FC5712268,9,0,150
1,571PG,FC5712267,7,0,150
1,571PC,FC5712266,25,0,150
1,571AA,FC5712265,8,0,150
1,571CC,FC5712264,3,0,150
1,571KL,FC5712261,9,0,150
1,571P,FC5712259,7,0,150
1,571JB,FC5712258,14,0,150
1,571FF,FC5712257,4,0,150
1,571LD,FC5712256,4,0,150
1,571FF,FC5712255,4,0,150
1,571AF,FC5712252,9,0,150
1,571PF,FC5712251,7,0,150
1,571PF,FC5712250,8,0,150
1,571PF,FC5712249,6,0,150
1,571PF,FC5712248,7,0,150
1,571PF,FC5712247,4,0,150
1,571QA,FC5712246,3,0,150
1,571CC,FC5712245,3,0,150
1,571HN,FC5712244,7,0,150
1,571HB,FC5712242,12,0,150
1,571KT,FC5712241,4,0,150
1,571KT,FC5712240,4,0,150
1,571FF,FC5712239,3,0,150
1,571KB,FC5712238,14,0,150
1,571CL,FC5712236,3,0,150
1,571CL,FC5712235,3,0,150
1,571AE,FC5712234,7,0,150
1,571AE,FC5712233,5,0,150
1,571AE,FC5712232,5,0,150
1,571NF,FC5712231,7,0,150
1,571NF,FC5712229,6,0,150
1,571PG,FC5712228,17,0,150
1,571AJ,FC5712227,5,0,150
1,571CD,FC5712226,3,0,150
1,571AJ,FC5712224,9,0,150
1,571HN,FC5712223,7,0,150
1,571AJ,FC5712222,9,0,150
1,571HN,FC5712221,7,0,150
1,571AJ,FC5712220,9,0,150
1,571QD,FC5712219,7,0,150
1,571QD,FC5712218,9,0,150
1,571K,FC5712213,6,0,150
1,571AC,FC5712212,4,0,150
1,571AC,FC5712211,5,0,150
1,571CD,FC5712210,6,0,150
1,571CL,FC5712205,3,0,150
1,571CL,FC5712204,3,0,150
1,571CL,FC5712203,3,0,150
1,571QC,FC5712202,10,0,150
1,571J,FC5712201,16,0,150
1,571EA,FC5712200,22,0,150
1,571QC,FC5712198,8,0,150
1,571AF,FC5712197,20,0,150
1,571AA,FC5712196,7,0,150
1,571FF,FC5712194,7,0,150
1,571FF,FC5712193,6,0,150
1,571K,FC5712192,5,0,150
1,571AG,FC5712188,5,0,150
1,571QC,FC5712187,5,0,150
1,571AG,FC5712186,9,0,150
1,571AG,FC5712185,5,0,150
1,571AG,FC5712184,7,0,150
1,571PG,FC5712183,7,0,150
1,571PG,FC5712180,13,0,150
1,571QC,FC5712179,5,0,150
1,571AE,FC5712177,4,0,150
1,571FP,FC5712175,16,0,150
1,571TM,FC5712173,4,0,150
1,571AD,FC5712172,9,0,150
1,571FM,FC5712171,15,0,150
1,571CD,FC5712169,6,0,150
1,571PG,FC5712168,7,0,150
1,571FM,FC5712167,15,0,150
1,571NF,FC5712166,9,0,150
1,571CD,FC5712165,6,0,150
1,571NF,FC5712164,11,0,150
1,571AM,FC5712163,6,0,150
1,571AD,FC5712162,6,0,150
1,571QA,FC5712161,6,0,150
1,571QA,FC5712160,4,0,150
1,571QA,FC5712159,4,0,150
1,571QA,FC5712158,4,0,150
1,571DJ,FC5712156,5,0,150
1,571AD,FC5712155,6,0,150
1,571PF,FC5712154,4,0,150
1,571D,FC5712153,6,0,150
1,571B,FC5712152,11,0,150
1,571FA,FC5712150,3,0,150
1,571FF,FC5712148,2,0,150
1,571FF,FC5712147,2,0,150
1,571E,FC5712146,16,0,150
1,571FL,FC5712145,13,0,150
1,571AG,FC5712144,5,0,150
1,571AG,FC5712143,5,0,150
1,571AC,FC5712142,5,0,150
1,571PF,FC5712140,7,0,150
1,571PF,FC5712139,7,0,150
1,571PF,FC5712137,4,0,150
1,571KJ,FC5712136,30,0,150
1,571HJ,FC5712135,2,0,150
1,571FF,FC5712134,4,0,150
1,571FC,FC5712133,3,0,150
1,571CD,FC5712132,9,0,150
1,571FF,FC5712131,4,0,150
1,571CD,FC5712130,5,0,150
1,571DC,FC5712129,18,0,150
1,571AC,FC5712128,5,0,150
1,571J,FC5712127,39,0,150
1,571AD,FC5712126,9,0,150
1,571CC,FC5712125,2,0,150
1,571FH,FC5712124,4,0,150
1,571FH,FC5712123,3,0,150
1,571FH,FC5712122,4,0,150
1,571QA,FC5712121,7,0,150
1,571CK,FC5712120,6,0,150
1,571CK,FC5712119,12,0,150
1,571CK,FC5712118,12,0,150
1,571AC,FC5712117,5,0,150
1,571PD,FC5712116,7,0,150
1,571PD,FC5712115,4,0,150
1,571PD,FC5712114,7,0,150
1,571PD,FC5712113,7,0,150
1,571PD,FC5712112,7,0,150
1,571KJ,FC5712111,38,0,150
1,571DA,FC5712110,2,0,150
1,571D,FC5712109,6,0,150
1,571HC,FC5712108,4,0,150
1,571CS,FC5712107,11,0,150
1,571DJ,FC5712105,7,0,150
1,571DJ,FC5712104,10,0,150
1,571DJ,FC5712103,5,0,150
1,571QE,FC5712098,2,0,150
1,571DA,FC5712097,3,0,150
1,571JB,FC5712095,18,0,150
1,571QA,FC5712093,3,0,150
1,571KL,FC5712092,13,0,150
1,571AD,FC5712089,6,0,150
1,571J,FC5712088,11,0,150
1,571NF,FC5712087,9,0,150
1,571DB,FC5712086,8,0,150
1,571DB,FC5712085,8,0,150
1,571NF,FC5712084,7,0,150
1,571FC,FC5712083,3,0,150
1,571QA,FC5712082,6,0,150
1,571QA,FC5712081,6,0,150
1,571AF,FC5712080,9,0,150
1,571D,FC5712079,6,0,150
1,571QE,FC5712078,3,0,150
1,571QE,FC5712077,3,0,150
1,571D,FC5712076,6,0,150
1,571D,FC5712075,11,0,150
1,571LH,FC5712073,7,0,150
1,571HK,FC5712072,6,0,150
1,571HK,FC5712071,6,0,150
1,571BM,FC5712068,14,0,150
1,571AD,FC5712067,14,0,150
1,571KA,FC5712066,7,0,150
1,571KA,FC5712064,7,0,150
1,571KA,FC5712063,7,0,150
1,571E,FC5712062,16,0,150
1,571E,FC5712061,16,0,150
1,571HC,FC5712060,4,0,150
1,571FL,FC5712059,8,0,150
1,571FC,FC5712057,1,0,150
1,571FC,FC5712056,1,0,150
1,571FC,FC5712055,2,0,150
1,571AC,FC5712054,5,0,150
1,571KT,FC5712052,3,0,150
1,571AC,FC5712051,3,0,150
1,571AQ,FC5712050,5,0,150
1,571AQ,FC5712049,5,0,150
1,571AQ,FC5712048,5,0,150
1,571AQ,FC5712047,5,0,150
1,571AC,FC5712046,4,0,150
1,571FL,FC5712045,5,0,150
1,571AE,FC5712042,5,0,150
1,571AD,FC5712041,6,0,150
1,571QD,FC5712040,11,0,150
1,571LB,FC5712039,11,0,150
1,571CK,FC5712038,9,0,150
1,571QD,FC5712037,14,0,150
1,571HN,FC5712036,5,0,150
1,571CK,FC5712035,6,0,150
1,571HC,FC5712034,10,0,150
1,571HN,FC5712033,9,0,150
1,571FB,FC5712030,10,0,150
1,571PG,FC5712028,13,0,150
1,571AF,FC5712024,9,0,150
1,571FB,FC5712022,4,0,150
1,571FF,FC5712020,5,0,150
1,571KB,FC5712019,10,0,150
1,571FC,FC5712018,3,0,150
1,571CC,FC5712017,3,0,150
1,571CC,FC5712016,3,0,150
1,571CC,FC5712015,3,0,150
1,571CC,FC5712014,3,0,150
1,571CC,FC5712013,2,0,150
1,571AC,FC5712012,3,0,150
1,571PG,FC5712009,7,0,150
1,571PG,FC5712008,9,0,150
1,571PG,FC5712007,13,0,150
1,571J,FC5712004,16,0,150
1,571JB,FC5712002,26,0,150
1,571JB,FC5712001,18,0,150
1,571DJ,FC5712000,3,0,150
1,571AD,FC5711998,7,0,150
1,571DC,FC5711997,11,0,150
1,571P,FC5711996,10,0,150
1,571FC,FC5711995,5,0,150
1,571HJ,FC5711993,2,0,150
1,571HJ,FC5711992,2,0,150
1,571QE,FC5711991,3,0,150
1,571HJ,FC5711990,3,0,150
1,571K,FC5711987,5,0,150
1,571K,FC5711986,5,0,150
1,571NC,FC5711985,9,0,150
1,571PD,FC5711984,7,0,150
1,571PD,FC5711983,7,0,150
1,571FC,FC5711982,2,0,150
1,571KA,FC5711981,7,0,150
1,571CC,FC5711980,3,0,150
1,571CC,FC5711979,2,0,150
1,571PH,FC5711978,25,0,150
1,571CC,FC5711977,2,0,150
1,571QE,FC5711976,4,0,150
1,571QE,FC5711975,4,0,150
1,571QE,FC5711974,3,0,150
1,571NC,FC5711973,17,0,150
1,571NC,FC5711972,9,0,150
1,571AF,FC5711971,12,0,150
1,571AF,FC5711970,12,0,150
1,571AF,FC5711969,16,0,150
1,571KJ,FC5711968,56,0,150
1,571FF,FC5711965,3,0,150
1,571LD,FC5711963,3,0,150
1,571FC,FC5711962,3,0,150
1,571HN,FC5711961,9,0,150
1,571QA,FC5711959,6,0,150
1,571D,FC5711958,9,0,150
1,571HB,FC5711957,9,0,150
1,571KT,FC5711956,6,0,150
1,571AA,FC5711955,7,0,150
1,571CS,FC5711954,16,0,150
1,571KT,FC5711953,6,0,150
1,571KT,FC5711952,6,0,150
1,571KT,FC5711951,6,0,150
1,571HN,FC5711950,9,0,150
1,571DJ,FC5711949,11,0,150
1,571QF,FC5711948,13,0,150
1,571QF,FC5711947,13,0,150
1,571KT,FC5711946,6,0,150
1,571CL,FC5711945,2,0,150
1,571CL,FC5711944,1,0,150
1,571CL,FC5711943,1,0,150
1,571AM,FC5711941,9,0,150
1,571P,FC5711940,7,0,150
1,571PF,FC5711939,4,0,150
1,571CL,FC5711937,3,0,150
1,571PB,FC5711936,23,0,150
1,571PB,FC5711935,23,0,150
1,571PB,FC5711934,23,0,150
1,571PB,FC5711933,23,0,150
1,571FH,FC5711931,5,0,150
1,571FH,FC5711930,3,0,150
1,571FH,FC5711928,5,0,150
1,571FH,FC5711927,3,0,150
1,571FH,FC5711926,3,0,150
1,571FH,FC5711925,5,0,150
1,571LB,FC5711924,9,0,150
1,571FC,FC5711923,5,0,150
1,571FC,FC5711922,5,0,150
1,571FC,FC5711921,3,0,150
1,571PF,FC5711920,11,0,150
1,571AM,FC5711919,9,0,150
1,571AM,FC5711918,11,0,150
1,571AM,FC5711917,15,0,150
1,571AM,FC5711916,13,0,150
1,571HN,FC5711913,9,0,150
1,571HN,FC5711912,7,0,150
1,571KA,FC5711909,11,0,150
1,571KJ,FC5711906,21,0,150
1,571PG,FC5711905,11,0,150
1,571PG,FC5711904,9,0,150
1,571PG,FC5711903,11,0,150
1,571AF,FC5711902,12,0,150
1,571FF,FC5711899,4,0,150
1,571QD,FC5711892,6,0,150
1,571QD,FC5711891,7,0,150
1,571QD,FC5711890,6,0,150
1,571QD,FC5711889,7,0,150
1,571QD,FC5711888,7,0,150
1,571QD,FC5711887,7,0,150
1,571FC,FC5711884,1,0,150
1,571FC,FC5711883,1,0,150
1,571CK,FC5711882,9,0,150
1,571CK,FC5711881,7,0,150
1,571D,FC5711880,11,0,150
1,571QD,FC5711879,7,0,150
1,571KA,FC5711878,13,0,150
1,571D,FC5711876,6,0,150
1,571DJ,FC5711873,7,0,150
1,571QD,FC5711872,6,0,150
1,571QE,FC5711871,4,0,150
1,571FA,FC5711870,3,0,150
1,571DA,FC5711868,1,0,150
1,571PD,FC5711867,4,0,150
1,571FF,FC5711866,4,0,150
1,571AM,FC5711863,8,0,150
1,571AM,FC5711862,8,0,150
1,571AE,FC5711861,5,0,150
1,571FF,FC5711860,3,0,150
1,571CL,FC5711859,5,0,150
1,571D,FC5711858,9,0,150
1,571PF,FC5711857,6,0,150
1,571PF,FC5711856,6,0,150
1,571CK,FC5711855,12,0,150
1,571CK,FC5711854,12,0,150
1,571NC,FC5711853,7,0,150
1,571CL,FC5711852,2,0,150
1,571CL,FC5711851,2,0,150
1,571AA,FC5711839,8,0,150
1,571HN,FC5711837,7,0,150
1,571AD,FC5711836,7,0,150
1,571PH,FC5711832,19,0,150
1,571FF,FC5711831,3,0,150
1,571KB,FC5711829,19,0,150
1,571FB,FC5711825,13,0,150
1,571DA,FC5711822,2,0,150
1,571AM,FC5711821,6,0,150
1,571DA,FC5711820,2,0,150
1,571AC,FC5711816,5,0,150
1,571FF,FC5711815,6,0,150
1,571DB,FC5711813,10,0,150
1,571NF,FC5711809,6,0,150
1,571DJ,FC5711808,3,0,150
1,571QA,FC5711807,4,0,150
1,571AD,FC5711806,4,0,150
1,571BM,FC5711805,20,0,150
1,571PF,FC5711804,4,0,150
1,571CD,FC5711803,6,0,150
1,571KM,FC5711802,15,0,150
1,571PF,FC5711801,4,0,150
1,571AF,FC5711800,16,0,150
1,571CS,FC5711799,16,0,150
1,571AD,FC5711795,7,0,150
1,571HC,FC5711792,6,0,150
1,571AC,FC5711791,4,0,150
1,571AC,FC5711790,5,0,150
1,571AC,FC5711789,5,0,150
1,571KT,FC5711788,6,0,150
1,571AC,FC5711787,5,0,150
1,571AC,FC5711786,3,0,150
1,571AC,FC5711784,10,0,150
1,571AC,FC5711783,4,0,150
1,571AC,FC5711782,4,0,150
1,571AQ,FC5711781,3,0,150
1,571AQ,FC5711780,4,0,150
1,571AA,FC5711776,8,0,150
1,571KM,FC5711773,54,0,150
