from,to,dist,time
571HC,571HK,25.185,43.17428571
571HC,571E,18.071,30.97885714
571HC,571EA,17.192,29.472
571HC,571HB,8.744,14.98971429
571HC,571KT,9.084,15.57257143
571HC,571DB,18.387,31.52057143
571HC,571DJ,15.851,27.17314286
571HC,571H,16.967,29.08628571
571HC,571TF,14.739,25.26685714
571HC,571TQ,10.192,17.472
571HC,571FF,27.718,47.51657143
571HC,571FH,32.549,55.79828571
571HC,571FL,30.175,51.72857143
571HC,571FJ,135.77,232.7485714
571HC,571SC,111.884,191.8011429
571HC,571FG,36.635,62.80285714
571HC,571MQ,28.879,49.50685714
571HC,571NF,24.157,41.412
571HC,571NG,31.54,54.06857143
571HC,571FA,14.12,24.20571429
571HC,571FP,12.723,21.81085714
571HC,571HJ,16.093,27.588
571HC,571LB,10.626,18.216
571HC,571QKA,24.294,41.64685714
571HC,571QKB,28.873,49.49657143
571HC,571QKC,27.39,46.95428571
571HC,571QKD,7.975,13.67142857
571HC,571QKE,20.478,35.10514286
571HC,571QKF,10.617,18.20057143
571HC,571QKG,32.792,56.21485714
571HC,571QKT,0,0
571HC,571FM,23.916,40.99885714
571HC,571FD,39.681,68.02457143
571HC,571FR,49.016,84.02742857
571HC,571FS,51.463,88.22228571
571HC,571LH,24.762,42.44914286
571HC,571SH,58.617,100.4862857
571HC,571FK,79.152,135.6891429
571HC,571G,57.297,98.22342857
571HC,571GB,48.352,82.88914286
571HC,571GC,64.835,111.1457143
571HC,571HG,69.144,118.5325714
571HC,571SB,57.346,98.30742857
571HC,571SD,54.177,92.87485714
571HC,571CK,16.871,28.92171429
571HC,571CL,20.579,35.27828571
571HC,571FB,22.66,38.84571429
571HC,571CD,21.107,36.18342857
571HC,571HN,24.897,42.68057143
571HC,571J,17.834,30.57257143
571HC,571JB,16.435,28.17428571
571HC,571KA,10.472,17.952
571HC,571KL,15.061,25.81885714
571HC,571FE,23.276,39.90171429
571HC,571MC,17.982,30.82628571
571HC,571MF,20.79,35.64
571HC,571M,29.614,50.76685714
571HC,571MB,26.957,46.212
571HC,571MD,40.915,70.14
571HC,571NA,38.477,65.96057143
571HC,571NE,32.936,56.46171429
571HC,571NC,5.679,9.735428571
571HC,571P,16.781,28.76742857
571HC,571PB,13.507,23.15485714
571HC,571PC,15.497,26.56628571
571HC,571PD,22.826,39.13028571
571HC,571AJ,19.369,33.204
571HC,571KJ,18.764,32.16685714
571HC,571PF,18.041,30.92742857
571HC,571PG,32.441,55.61314286
571HC,571PH,12.558,21.528
571HC,571AE,27.856,47.75314286
571HC,571HP,28.895,49.53428571
571HC,571QF,27.246,46.70742857
571HC,571QA,17.246,29.56457143
571HC,571QC,23.778,40.76228571
571HC,571QD,20.16,34.56
571HC,571QE,21.675,37.15714286
571HC,571QM,31.149,53.39828571
571HC,571L,100.095,171.5914286
571HC,571LA,98.607,169.0405714
571HC,571SF,173.495,297.42
571HC,571SA,152.099,260.7411429
571HC,571SE,147.08,252.1371429
571HC,571SP,167.672,287.4377143
571HC,571SQ,126.932,217.5977143
571HC,571ST,141.106,241.896
571HC,571NB,31.32,53.69142857
571HC,571NH,31.934,54.744
571HC,571QB,45.766,78.456
571HC,571FX,15.568,26.688
571HC,571KM,13.67,23.43428571
571HC,571TC,21.016,36.02742857
571HC,571TB,21.52,36.89142857
571HC,571TE,28.159,48.27257143
571HC,571TK,13.035,22.34571429
571HC,571TP,22.929,39.30685714
571HC,571W,7.795,13.36285714
571HC,571WA,24.783,42.48514286
571HC,571WW,30.121,51.636
571TM,571AA,14.957,25.64057143
571TM,571AD,12.092,20.72914286
571TM,571AF,12.107,20.75485714
571TM,571AG,24.563,42.108
571TM,571AC,10.644,18.24685714
571TM,571AQ,11.311,19.39028571
571TM,571AM,8.758,15.01371429
571TM,571AB,66.245,113.5628571
571TM,571JC,67.467,115.6577143
571TM,571KH,76.982,131.9691429
571TM,571TH,100.58,172.4228571
571TM,571TL,55.281,94.76742857
571TM,571DA,17.395,29.82
571TM,571K,5.515,9.454285714
571TM,571KF,13.821,23.69314286
571TM,571KC,6.732,11.54057143
571TM,571TD,4.059,6.958285714
571TM,571TN,7.738,13.26514286
571TM,571HC,2.314,3.966857143
571TM,571B,13.287,22.77771429
571TM,571BM,17.691,30.32742857
571TM,571CAE,24.243,41.55942857
571TM,571FC,20.668,35.43085714
571TM,571FN,16.796,28.79314286
571TM,571LD,19.11,32.76
571TM,571FT,25.759,44.15828571
571TM,571KB,24.374,41.784
571TM,571CS,15.289,26.20971429
571TM,571D,10.752,18.432
571TM,571DC,21.903,37.548
571TM,571CC,21.421,36.72171429
571TM,571FQ,21.768,37.31657143
571TM,571HK,25.881,44.36742857
571TM,571E,16.204,27.77828571
571TM,571EA,15.325,26.27142857
571TM,571HB,10.455,17.92285714
571TM,571KT,10.795,18.50571429
571TM,571DB,16.52,28.32
571TM,571DJ,13.984,23.97257143
571TM,571H,17.166,29.42742857
571TM,571TF,13.239,22.69542857
571TM,571TQ,10.391,17.81314286
571TM,571FF,25.851,44.316
571TM,571FH,30.682,52.59771429
571TM,571FL,28.308,48.528
571TM,571FJ,133.903,229.548
571TM,571SC,110.017,188.6005714
571TM,571FG,38.346,65.736
571TM,571MQ,30.59,52.44
571TM,571NF,22.29,38.21142857
571TM,571NG,31.334,53.71542857
571TM,571FA,14.816,25.39885714
571TM,571FP,13.419,23.004
571TM,571HJ,16.789,28.78114286
571TM,571LB,11.322,19.40914286
571TM,571QKA,22.427,38.44628571
571TM,571QKB,32.407,55.55485714
571TM,571QKC,25.523,43.75371429
571TM,571QKD,10.557,18.09771429
571TM,571QKE,21.174,36.29828571
571TM,571QKF,8.75,15
571TM,571QKG,30.925,53.01428571
571TM,571QKT,0,0
571TM,571FM,25.395,43.53428571
571TM,571FD,44.251,75.85885714
571TM,571FR,38.433,65.88514286
571TM,571FS,56.033,96.05657143
571TM,571LH,25.458,43.64228571
571TM,571SH,63.187,108.3205714
571TM,571FK,77.285,132.4885714
571TM,571G,55.43,95.02285714
571TM,571GB,46.485,79.68857143
571TM,571GC,62.968,107.9451429
571TM,571HG,67.277,115.332
571TM,571SB,55.479,95.10685714
571TM,571SD,52.31,89.67428571
571TM,571CK,17.567,30.11485714
571TM,571CL,21.275,36.47142857
571TM,571FB,23.356,40.03885714
571TM,571CD,19.24,32.98285714
571TM,571HN,23.03,39.48
571TM,571J,15.967,27.372
571TM,571JB,14.568,24.97371429
571TM,571KA,8.605,14.75142857
571TM,571KL,13.194,22.61828571
571TM,571FE,24.987,42.83485714
571TM,571MC,19.693,33.75942857
571TM,571MF,22.501,38.57314286
571TM,571M,33.148,56.82514286
571TM,571MB,30.351,52.03028571
571TM,571MD,44.449,76.19828571
571TM,571NA,38.271,65.60742857
571TM,571NE,32.73,56.10857143
571TM,571NC,3.812,6.534857143
571TM,571P,14.914,25.56685714
571TM,571PB,11.64,19.95428571
571TM,571PC,13.63,23.36571429
571TM,571PD,20.959,35.92971429
571TM,571AJ,17.502,30.00342857
571TM,571KJ,16.897,28.96628571
571TM,571PF,16.174,27.72685714
571TM,571PG,30.574,52.41257143
571TM,571PH,10.691,18.32742857
571TM,571AE,25.989,44.55257143
571TM,571HP,27.028,46.33371429
571TM,571QF,25.379,43.50685714
571TM,571QA,15.379,26.364
571TM,571QC,21.911,37.56171429
571TM,571QD,18.293,31.35942857
571TM,571QE,19.808,33.95657143
571TM,571QM,34.683,59.45657143
571TM,571L,98.228,168.3908571
571TM,571LA,96.74,165.84
571TM,571SF,171.628,294.2194286
571TM,571SA,150.232,257.5405714
571TM,571SE,145.213,248.9365714
571TM,571SP,165.805,284.2371429
571TM,571SQ,125.065,214.3971429
571TM,571ST,139.239,238.6954286
571TM,571NB,29.453,50.49085714
571TM,571NH,30.067,51.54342857
571TM,571QB,43.899,75.25542857
571TM,571FX,16.264,27.88114286
571TM,571KM,14.366,24.62742857
571TM,571TC,21.215,36.36857143
571TM,571TB,21.314,36.53828571
571TM,571TE,27.953,47.91942857
571TM,571TK,12.829,21.99257143
571TM,571TP,21.429,36.73542857
571TM,571W,10.377,17.78914286
571TM,571WA,28.177,48.30342857
571TM,571WW,33.655,57.69428571
571B,571AA,5.044,8.646857143
571B,571AD,4.035,6.917142857
571B,571AF,3.853,6.605142857
571B,571AG,15.169,26.004
571B,571AC,23.219,39.804
571B,571AQ,30.348,52.02514286
571B,571AM,8.624,14.784
571B,571AB,47.465,81.36857143
571B,571JC,48.687,83.46342857
571B,571KH,58.202,99.77485714
571B,571TH,81.8,140.2285714
571B,571TL,36.501,62.57314286
571B,571DA,14.836,25.43314286
571B,571K,9.329,15.99257143
571B,571KF,11.262,19.30628571
571B,571KC,15.933,27.31371429
571B,571TD,16.423,28.15371429
571B,571TN,20.102,34.46057143
571B,571HC,15.058,25.81371429
571B,571TM,13.065,22.39714286
571B,571BM,7.778,13.33371429
571B,571CAE,15.506,26.58171429
571B,571FC,20.236,34.69028571
571B,571FN,26.627,45.64628571
571B,571LD,18.676,32.016
571B,571FT,17.022,29.18057143
571B,571KB,15.637,26.80628571
571B,571CS,5.376,9.216
571B,571D,8.193,14.04514286
571B,571DC,8.246,14.136
571B,571CC,28.827,49.41771429
571B,571FQ,36.423,62.43942857
571B,571HK,29.758,51.01371429
571B,571E,6.291,10.78457143
571B,571EA,7.825,13.41428571
571B,571HB,23.03,39.48
571B,571KT,23.37,40.06285714
571B,571DB,11.314,19.39542857
571B,571DJ,7.934,13.60114286
571B,571H,28.361,48.61885714
571B,571TF,25.493,43.70228571
571B,571TQ,22.966,39.37028571
571B,571FF,17.114,29.33828571
571B,571FH,21.945,37.62
571B,571FL,19.571,33.55028571
571B,571FJ,115.123,197.3537143
571B,571SC,101.28,173.6228571
571B,571FG,64.662,110.8491429
571B,571MQ,43.165,73.99714286
571B,571NF,12.684,21.744
571B,571NG,22.937,39.32057143
571B,571FA,24.647,42.252
571B,571FP,23.25,39.85714286
571B,571HJ,18.397,31.53771429
571B,571LB,21.153,36.26228571
571B,571QKA,11.376,19.50171429
571B,571QKB,37.37,64.06285714
571B,571QKC,13.597,23.30914286
571B,571QKD,23.132,39.65485714
571B,571QKE,17.011,29.16171429
571B,571QKF,8.616,14.77028571
571B,571QKG,18.999,32.56971429
571B,571QKT,0,0
571B,571FM,16.658,28.55657143
571B,571FD,49.214,84.36685714
571B,571FR,29.696,50.90742857
571B,571FS,60.996,104.5645714
571B,571LH,31.404,53.83542857
571B,571SH,43.494,74.56114286
571B,571FK,68.548,117.5108571
571B,571G,46.693,80.04514286
571B,571GB,37.748,64.71085714
571B,571GC,54.231,92.96742857
571B,571HG,58.54,100.3542857
571B,571SB,46.742,80.12914286
571B,571SD,43.573,74.69657143
571B,571CK,17.512,30.02057143
571B,571CL,17.253,29.57657143
571B,571FB,17.517,30.02914286
571B,571CD,7.314,12.53828571
571B,571HN,11.104,19.03542857
571B,571J,4.041,6.927428571
571B,571JB,2.642,4.529142857
571B,571KA,6.534,11.20114286
571B,571KL,0.843,1.445142857
571B,571FE,37.562,64.392
571B,571MC,32.268,55.31657143
571B,571MF,35.076,60.13028571
571B,571M,38.111,65.33314286
571B,571MB,35.314,60.53828571
571B,571MD,49.412,84.70628571
571B,571NA,22.414,38.424
571B,571NE,16.123,27.63942857
571B,571NC,12.096,20.736
571B,571P,8.964,15.36685714
571B,571PB,11.859,20.32971429
571B,571PC,6.222,10.66628571
571B,571PD,10.281,17.62457143
571B,571AJ,5.576,9.558857143
571B,571KJ,4.971,8.521714286
571B,571PF,10.922,18.72342857
571B,571PG,21.944,37.61828571
571B,571PH,10.107,17.32628571
571B,571AE,14.063,24.108
571B,571HP,15.102,25.88914286
571B,571QF,13.453,23.06228571
571B,571QA,3.159,5.415428571
571B,571QC,8.254,14.14971429
571B,571QD,6.006,10.296
571B,571QE,6.898,11.82514286
571B,571QM,39.646,67.96457143
571B,571L,89.491,153.4131429
571B,571LA,88.003,150.8622857
571B,571SF,162.891,279.2417143
571B,571SA,141.495,242.5628571
571B,571SE,136.476,233.9588571
571B,571SP,157.068,269.2594286
571B,571SQ,116.328,199.4194286
571B,571ST,130.502,223.7177143
571B,571NB,17.527,30.04628571
571B,571NH,18.141,31.09885714
571B,571QB,25.119,43.06114286
571B,571FX,26.095,44.73428571
571B,571KM,24.197,41.48057143
571B,571TC,30.661,52.56171429
571B,571TB,19.363,33.19371429
571B,571TE,26.002,44.57485714
571B,571TK,17.103,29.31942857
571B,571TP,28.082,48.14057143
571B,571W,22.952,39.34628571
571B,571WA,33.14,56.81142857
571B,571WW,38.618,66.20228571
571BM,571AA,4.81,8.245714286
571BM,571AD,11.778,20.19085714
571BM,571AF,7.73,13.25142857
571BM,571AG,20.928,35.87657143
571BM,571AC,28.952,49.632
571BM,571AQ,34.708,59.49942857
571BM,571AM,8.974,15.384
571BM,571AB,52.277,89.61771429
571BM,571JC,53.499,91.71257143
571BM,571KH,63.014,108.024
571BM,571TH,86.612,148.4777143
571BM,571TL,41.313,70.82228571
571BM,571DA,20.569,35.26114286
571BM,571K,15.062,25.82057143
571BM,571KF,16.995,29.13428571
571BM,571KC,21.666,37.14171429
571BM,571TD,22.156,37.98171429
571BM,571TN,25.835,44.28857143
571BM,571HC,20.791,35.64171429
571BM,571TM,18.798,32.22514286
571BM,571B,9.464,16.224
571BM,571CAE,7.68,13.16571429
571BM,571FC,12.41,21.27428571
571BM,571FN,18.092,31.01485714
571BM,571LD,10.375,17.78571429
571BM,571FT,9.196,15.76457143
571BM,571KB,7.811,13.39028571
571BM,571CS,4.263,7.308
571BM,571D,13.926,23.87314286
571BM,571DC,18.268,31.31657143
571BM,571CC,21.001,36.00171429
571BM,571FQ,23.801,40.80171429
571BM,571HK,21.932,37.59771429
571BM,571E,3.473,5.953714286
571BM,571EA,3.988,6.836571429
571BM,571HB,28.763,49.308
571BM,571KT,29.103,49.89085714
571BM,571DB,18.062,30.96342857
571BM,571DJ,13.667,23.42914286
571BM,571H,34.094,58.44685714
571BM,571TF,31.226,53.53028571
571BM,571TQ,28.699,49.19828571
571BM,571FF,9.288,15.92228571
571BM,571FH,14.119,24.204
571BM,571FL,11.745,20.13428571
571BM,571FJ,92.987,159.4062857
571BM,571SC,93.454,160.2068571
571BM,571FG,58.541,100.356
571BM,571MQ,48.898,83.82514286
571BM,571NF,18.443,31.61657143
571BM,571NG,28.696,49.19314286
571BM,571FA,16.112,27.62057143
571BM,571FP,15.056,25.81028571
571BM,571HJ,10.096,17.30742857
571BM,571LB,16.607,28.46914286
571BM,571QKA,18.58,31.85142857
571BM,571QKB,31.249,53.56971429
571BM,571QKC,18.409,31.55828571
571BM,571QKD,28.865,49.48285714
571BM,571QKE,9.185,15.74571429
571BM,571QKF,8.966,15.37028571
571BM,571QKG,27.102,46.46057143
571BM,571QKT,0,0
571BM,571FM,8.832,15.14057143
571BM,571FD,33.841,58.01314286
571BM,571FR,21.87,37.49142857
571BM,571FS,45.623,78.21085714
571BM,571LH,23.578,40.41942857
571BM,571SH,35.668,61.14514286
571BM,571FK,60.722,104.0948571
571BM,571G,38.867,66.62914286
571BM,571GB,29.922,51.29485714
571BM,571GC,46.405,79.55142857
571BM,571HG,50.714,86.93828571
571BM,571SB,38.916,66.71314286
571BM,571SD,35.747,61.28057143
571BM,571CK,9.211,15.79028571
571BM,571CL,9.427,16.16057143
571BM,571FB,9.691,16.61314286
571BM,571CD,12.985,22.26
571BM,571HN,19.207,32.92628571
571BM,571J,9.677,16.58914286
571BM,571JB,10.745,18.42
571BM,571KA,9.94,17.04
571BM,571KL,9.371,16.06457143
571BM,571FE,43.295,74.22
571BM,571MC,38.001,65.14457143
571BM,571MF,32.982,56.54057143
571BM,571M,31.99,54.84
571BM,571MB,29.113,49.908
571BM,571MD,43.291,74.21314286
571BM,571NA,32.436,55.60457143
571BM,571NE,26.145,44.82
571BM,571NC,17.829,30.564
571BM,571P,4.079,6.992571429
571BM,571PB,6.511,11.16171429
571BM,571PC,5.001,8.573142857
571BM,571PD,2.45,4.2
571BM,571AJ,10.388,17.808
571BM,571KJ,9.531,16.33885714
571BM,571PF,4.18,7.165714286
571BM,571PG,14.118,24.20228571
571BM,571PH,6.526,11.18742857
571BM,571AE,18.875,32.35714286
571BM,571HP,23.205,39.78
571BM,571QF,18.265,31.31142857
571BM,571QA,11.103,19.03371429
571BM,571QC,18.276,31.33028571
571BM,571QD,14.47,24.80571429
571BM,571QE,16.184,27.744
571BM,571QM,33.525,57.47142857
571BM,571L,81.665,139.9971429
571BM,571LA,80.177,137.4462857
571BM,571SF,155.065,265.8257143
571BM,571SA,133.669,229.1468571
571BM,571SE,128.65,220.5428571
571BM,571SP,149.242,255.8434286
571BM,571SQ,108.502,186.0034286
571BM,571ST,122.676,210.3017143
571BM,571NB,22.339,38.29542857
571BM,571NH,26.244,44.98971429
571BM,571QB,29.931,51.31028571
571BM,571FX,18.297,31.36628571
571BM,571KM,19.734,33.82971429
571BM,571TC,36.394,62.38971429
571BM,571TB,25.122,43.06628571
571BM,571TE,31.761,54.44742857
571BM,571TK,22.836,39.14742857
571BM,571TP,33.815,57.96857143
571BM,571W,28.685,49.17428571
571BM,571WA,26.939,46.18114286
571BM,571WW,32.497,55.70914286
571CAE,571AA,11.001,18.85885714
571CAE,571AD,17.969,30.804
571CAE,571AF,13.921,23.86457143
571CAE,571AG,27.119,46.48971429
571CAE,571AC,33.45,57.34285714
571CAE,571AQ,33.387,57.23485714
571CAE,571AM,14.22,24.37714286
571CAE,571AB,61.188,104.8937143
571CAE,571JC,62.41,106.9885714
571CAE,571KH,71.925,123.3
571CAE,571TH,95.523,163.7537143
571CAE,571TL,50.224,86.09828571
571CAE,571DA,24.974,42.81257143
571CAE,571K,19.56,33.53142857
571CAE,571KF,21.4,36.68571429
571CAE,571KC,26.071,44.69314286
571CAE,571TD,28.657,49.12628571
571CAE,571TN,29.807,51.09771429
571CAE,571HC,25.289,43.35257143
571CAE,571TM,23.296,39.936
571CAE,571B,15.655,26.83714286
571CAE,571BM,7.735,13.26
571CAE,571FC,8.281,14.196
571CAE,571FN,13.973,23.95371429
571CAE,571LD,7.657,13.12628571
571CAE,571FT,5.067,8.686285714
571CAE,571KB,0.13,0.222857143
571CAE,571CS,10.454,17.92114286
571CAE,571D,18.331,31.42457143
571CAE,571DC,24.459,41.92971429
571CAE,571CC,16.872,28.92342857
571CAE,571FQ,19.881,34.08171429
571CAE,571HK,17.803,30.51942857
571CAE,571E,9.664,16.56685714
571CAE,571EA,11.198,19.19657143
571CAE,571HB,33.261,57.01885714
571CAE,571KT,33.601,57.60171429
571CAE,571DB,24.099,41.31257143
571CAE,571DJ,21.563,36.96514286
571CAE,571H,39.394,67.53257143
571CAE,571TF,34.256,58.72457143
571CAE,571TQ,33.197,56.90914286
571CAE,571FF,2.486,4.261714286
571CAE,571FH,9.99,17.12571429
571CAE,571FL,4.027,6.903428571
571CAE,571FJ,88.858,152.328
571CAE,571SC,89.325,153.1285714
571CAE,571FG,57.22,98.09142857
571CAE,571MQ,60.056,102.9531429
571CAE,571NF,24.634,42.22971429
571CAE,571NG,34.887,59.80628571
571CAE,571FA,12.065,20.68285714
571CAE,571FP,13.735,23.54571429
571CAE,571HJ,8.64,14.81142857
571CAE,571LB,15.286,26.20457143
571CAE,571QKA,24.771,42.46457143
571CAE,571QKB,29.928,51.30514286
571CAE,571QKC,27.808,47.67085714
571CAE,571QKD,33.363,57.19371429
571CAE,571QKE,4.981,8.538857143
571CAE,571QKF,14.212,24.36342857
571CAE,571QKG,40.951,70.20171429
571CAE,571QKT,0,0
571CAE,571FM,4.703,8.062285714
571CAE,571FD,29.712,50.93485714
571CAE,571FR,17.741,30.41314286
571CAE,571FS,41.494,71.13257143
571CAE,571LH,19.449,33.34114286
571CAE,571SH,31.539,54.06685714
571CAE,571FK,56.593,97.01657143
571CAE,571G,34.738,59.55085714
571CAE,571GB,25.793,44.21657143
571CAE,571GC,42.276,72.47314286
571CAE,571HG,46.585,79.86
571CAE,571SB,34.787,59.63485714
571CAE,571SD,31.618,54.20228571
571CAE,571CK,7.892,13.52914286
571CAE,571CL,5.223,8.953714286
571CAE,571FB,5.562,9.534857143
571CAE,571CD,19.176,32.87314286
571CAE,571HN,25.398,43.53942857
571CAE,571J,15.868,27.20228571
571CAE,571JB,16.936,29.03314286
571CAE,571KA,14.65,25.11428571
571CAE,571KL,15.562,26.67771429
571CAE,571FE,47.793,81.93085714
571CAE,571MC,42.499,72.85542857
571CAE,571MF,31.661,54.276
571CAE,571M,30.669,52.57542857
571CAE,571MB,27.792,47.64342857
571CAE,571MD,41.97,71.94857143
571CAE,571NA,38.627,66.21771429
571CAE,571NE,32.336,55.43314286
571CAE,571NC,22.327,38.27485714
571CAE,571P,11.325,19.41428571
571CAE,571PB,11.774,20.184
571CAE,571PC,12.179,20.87828571
571CAE,571PD,6.596,11.30742857
571CAE,571AJ,16.579,28.42114286
571CAE,571KJ,15.722,26.952
571CAE,571PF,9.034,15.48685714
571CAE,571PG,15.374,26.35542857
571CAE,571PH,11.789,20.20971429
571CAE,571AE,28.888,49.52228571
571CAE,571HP,34.67,59.43428571
571CAE,571QF,27.664,47.424
571CAE,571QA,17.294,29.64685714
571CAE,571QC,24.467,41.94342857
571CAE,571QD,20.661,35.41885714
571CAE,571QE,22.375,38.35714286
571CAE,571QM,32.204,55.20685714
571CAE,571L,77.536,132.9188571
571CAE,571LA,76.048,130.368
571CAE,571SF,150.936,258.7474286
571CAE,571SA,129.54,222.0685714
571CAE,571SE,124.521,213.4645714
571CAE,571SP,145.113,248.7651429
571CAE,571SQ,104.373,178.9251429
571CAE,571ST,118.547,203.2234286
571CAE,571NB,31.466,53.94171429
571CAE,571NH,41.432,71.02628571
571CAE,571QB,38.842,66.58628571
571CAE,571FX,16.976,29.10171429
571CAE,571KM,18.413,31.56514286
571CAE,571TC,40.799,69.94114286
571CAE,571TB,28.454,48.77828571
571CAE,571TE,37.952,65.06057143
571CAE,571TK,27.241,46.69885714
571CAE,571TP,38.22,65.52
571CAE,571W,33.183,56.88514286
571CAE,571WA,25.618,43.91657143
571CAE,571WW,31.176,53.44457143
571FC,571AA,16.078,27.56228571
571FC,571AD,20.777,35.61771429
571FC,571AF,16.736,28.69028571
571FC,571AG,33.116,56.77028571
571FC,571AC,26.754,45.864
571FC,571AQ,23.481,40.25314286
571FC,571AM,15.194,26.04685714
571FC,571AB,63.484,108.8297143
571FC,571JC,64.706,110.9245714
571FC,571KH,74.221,127.236
571FC,571TH,97.819,167.6897143
571FC,571TL,52.52,90.03428571
571FC,571DA,25.948,44.48228571
571FC,571K,20.534,35.20114286
571FC,571KF,22.374,38.35542857
571FC,571KC,27.045,46.36285714
571FC,571TD,25.732,44.112
571FC,571TN,27.389,46.95257143
571FC,571HC,20.908,35.84228571
571FC,571TM,21.548,36.93942857
571FC,571B,20.732,35.54057143
571FC,571BM,12.812,21.96342857
571FC,571CAE,7.477,12.81771429
571FC,571FN,6.06,10.38857143
571FC,571LD,2.199,3.769714286
571FC,571FT,5.225,8.957142857
571FC,571KB,7.608,13.04228571
571FC,571CS,15.531,26.62457143
571FC,571D,19.305,33.09428571
571FC,571DC,30.456,52.21028571
571FC,571CC,7.689,13.18114286
571FC,571FQ,11.968,20.51657143
571FC,571HK,9.417,16.14342857
571FC,571E,14.741,25.27028571
571FC,571EA,12.71,21.78857143
571FC,571HB,28.115,48.19714286
571FC,571KT,28.455,48.78
571FC,571DB,25.073,42.98228571
571FC,571DJ,22.537,38.63485714
571FC,571H,34.762,59.592
571FC,571TF,35.23,60.39428571
571FC,571TQ,27.987,47.97771429
571FC,571FF,8.824,15.12685714
571FC,571FH,12.176,20.87314286
571FC,571FL,9.912,16.992
571FC,571FJ,91.154,156.264
571FC,571SC,91.621,157.0645714
571FC,571FG,53.803,92.23371429
571FC,571MQ,56.639,97.09542857
571FC,571NF,29.711,50.93314286
571FC,571NG,39.964,68.50971429
571FC,571FA,6.27,10.74857143
571FC,571FP,8.522,14.60914286
571FC,571HJ,4.145,7.105714286
571FC,571LB,12.033,20.628
571FC,571QKA,29.848,51.168
571FC,571QKB,26.511,45.44742857
571FC,571QKC,30.104,51.60685714
571FC,571QKD,25.208,43.21371429
571FC,571QKE,4.545,7.791428571
571FC,571QKF,15.186,26.03314286
571FC,571QKG,43.247,74.13771429
571FC,571QKT,0,0
571FC,571FM,5.142,8.814857143
571FC,571FD,17.626,30.216
571FC,571FR,19.927,34.16057143
571FC,571FS,33.517,57.45771429
571FC,571LH,11.716,20.08457143
571FC,571SH,31.696,54.336
571FC,571FK,58.889,100.9525714
571FC,571G,37.034,63.48685714
571FC,571GB,28.089,48.15257143
571FC,571GC,44.572,76.40914286
571FC,571HG,48.881,83.796
571FC,571SB,37.083,63.57085714
571FC,571SD,33.914,58.13828571
571FC,571CK,5.09,8.725714286
571FC,571CL,4.279,7.335428571
571FC,571FB,3.59,6.154285714
571FC,571CD,24.253,41.57657143
571FC,571HN,35.036,60.06171429
571FC,571J,20.945,35.90571429
571FC,571JB,22.013,37.73657143
571FC,571KA,15.624,26.784
571FC,571KL,20.639,35.38114286
571FC,571FE,43.013,73.73657143
571FC,571MC,37.719,64.66114286
571FC,571MF,28.408,48.69942857
571FC,571M,27.252,46.71771429
571FC,571MB,17.232,29.54057143
571FC,571MD,38.553,66.09085714
571FC,571NA,44.624,76.49828571
571FC,571NE,38.333,65.71371429
571FC,571NC,23.301,39.94457143
571FC,571P,12.299,21.084
571FC,571PB,12.748,21.85371429
571FC,571PC,13.905,23.83714286
571FC,571PD,11.673,20.01085714
571FC,571AJ,21.656,37.12457143
571FC,571KJ,20.799,35.65542857
571FC,571PF,9.065,15.54
571FC,571PG,17.67,30.29142857
571FC,571PH,12.763,21.87942857
571FC,571AE,31.184,53.45828571
571FC,571HP,36.966,63.37028571
571FC,571QF,29.96,51.36
571FC,571QA,22.371,38.35028571
571FC,571QC,30.464,52.224
571FC,571QD,25.738,44.12228571
571FC,571QE,28.361,48.61885714
571FC,571QM,28.787,49.34914286
571FC,571L,79.832,136.8548571
571FC,571LA,78.344,134.304
571FC,571SF,153.232,262.6834286
571FC,571SA,131.836,226.0045714
571FC,571SE,126.817,217.4005714
571FC,571SP,147.409,252.7011429
571FC,571SQ,106.669,182.8611429
571FC,571ST,120.843,207.1594286
571FC,571NB,33.762,57.87771429
571FC,571NH,43.728,74.96228571
571FC,571QB,41.138,70.52228571
571FC,571FX,9.444,16.18971429
571FC,571KM,15.16,25.98857143
571FC,571TC,41.773,71.61085714
571FC,571TB,29.428,50.448
571FC,571TE,39.607,67.89771429
571FC,571TK,28.215,48.36857143
571FC,571TP,39.194,67.18971429
571FC,571W,25.388,43.52228571
571FC,571WA,22.365,38.34
571FC,571WW,27.759,47.58685714
571FN,571AA,20.37,34.92
571FN,571AD,26.397,45.252
571FN,571AF,21.615,37.05428571
571FN,571AG,37.995,65.13428571
571FN,571AC,22.856,39.18171429
571FN,571AQ,19.583,33.57085714
571FN,571AM,17.477,29.96057143
571FN,571AB,69.422,119.0091429
571FN,571JC,70.644,121.104
571FN,571KH,80.159,137.4154286
571FN,571TH,103.757,177.8691429
571FN,571TL,58.458,100.2137143
571FN,571DA,32.607,55.89771429
571FN,571K,22.511,38.59028571
571FN,571KF,27.253,46.71942857
571FN,571KC,30.885,52.94571429
571FN,571TD,21.039,36.06685714
571FN,571TN,22.696,38.90742857
571FN,571HC,16.215,27.79714286
571FN,571TM,16.855,28.89428571
571FN,571B,27.592,47.30057143
571FN,571BM,17.536,30.06171429
571FN,571CAE,12.836,22.00457143
571FN,571FC,6.081,10.42457143
571FN,571LD,6.139,10.524
571FN,571FT,11.163,19.13657143
571FN,571KB,12.967,22.22914286
571FN,571CS,19.823,33.98228571
